Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,414,Kuwait,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,38516,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,422,Lebanon,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,15005,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,398,Kazakhstan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,47399,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,400,Jordan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,40737,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,392,Japan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,13546159,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,388,Jamaica,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,189148,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,381,Italy,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,964038,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,384,Côte d'Ivoire,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,17009,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,376,Israel,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,182553,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,360,Indonesia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,226471,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,352,Iceland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,759146,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,344,"China, Hong Kong SAR",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,9182694,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,332,Haiti,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1454604,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,308,Grenada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,101237,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,316,Guam,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,88058,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,276,Germany,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1749934,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,300,Greece,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,118098,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,304,Greenland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,49234,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,804,Ukraine,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1372633,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,780,Trinidad and Tobago,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,372882,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,784,United Arab Emirates,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,102297,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,752,Sweden,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1168942,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,757,Switzerland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,50468,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,724,Spain,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1413820,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,710,South Africa,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,519800,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,704,Viet Nam,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,8651086,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,702,Singapore,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,363462,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,688,Serbia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,47489,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,659,Saint Kitts and Nevis,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,92057,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,662,Saint Lucia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,67767,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,666,Saint Pierre and Miquelon,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,16786,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,670,Saint Vincent and the Grenadines,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,48934,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,682,Saudi Arabia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,8041,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,620,Portugal,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1105831,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,634,Qatar,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,9484,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,642,Romania,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,54845,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,616,Poland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,728336,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,579,Norway,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,279890,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,608,Philippines,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,150435,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,566,Nigeria,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,17144,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,574,Norfolk Isds,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,11064,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,554,New Zealand,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,11412,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,504,Morocco,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,523790,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,528,Netherlands,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2244691,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,534,Sint Maarten (Dutch part),,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3236,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,490,"Other Asia, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2435678,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,499,Montenegro,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,58149,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,458,Malaysia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,56034,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,484,Mexico,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,60633,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,440,Lithuania,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,206997,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,446,"China, Macao SAR",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,247344,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,178349147,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,826,United Kingdom,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,6660836,,,0
HS,2016,201611,November 2016,2,0,2,Exports,124,Canada,,764,Thailand,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1902630,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,168210300,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,44,Bahamas,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,252044,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,32,Argentina,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1630375,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,36,Australia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,605497,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,170,Colombia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,434352,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,180,Dem.Rep. of the Congo,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,580,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,188,Costa Rica,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,228838,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,191,Croatia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,620,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,192,Cuba,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,797398,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,196,Cyprus,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,24567,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,203,Czech Rep.,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1893,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,104,Myanmar,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,142756,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,50,Bangladesh,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,837810,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,76,Brazil,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,45914,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,84,Belize,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,18,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,340,Honduras,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,600870,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,344,"China, Hong Kong SAR",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,540435,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,308,Grenada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3251,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,320,Guatemala,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,78676,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,324,Guinea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,161,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,328,Guyana,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,118754,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,332,Haiti,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1740358,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,288,Ghana,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,49635,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,300,Greece,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,934387,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,276,Germany,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,275488,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,251,France,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,473798,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,212,Dominica,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,7108,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,214,Dominican Rep.,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,956511,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,234,Faeroe Isds,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,181636,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,238,Falkland Isds (Malvinas),,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,71455,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,242,Fiji,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,130548,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,246,Finland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,16,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,218,Ecuador,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1540077,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,222,El Salvador,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,10529,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,233,Estonia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,151821,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,208,Denmark,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,35524,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,156,China,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,33925757,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,144,Sri Lanka,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,992970,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,8855922,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,124,Canada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1981045,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,704,Viet Nam,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,13518441,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,620,Portugal,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,578937,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,686,Senegal,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,89593,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,699,India,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,7944414,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,702,Singapore,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,114236,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,643,Russian Federation,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1865272,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2037936,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,608,Philippines,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1097380,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,528,Netherlands,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,658408,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,581,United States Minor Outlying Islands,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,86767,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,586,Pakistan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,36828,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,20111,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,508,Mozambique,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,8919,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,504,Morocco,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,73791,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,540,New Caledonia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,234,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,548,Vanuatu,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1099,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,554,New Zealand,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,444737,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,558,Nicaragua,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,210556,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,566,Nigeria,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1323,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,579,Norway,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,8151145,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,490,"Other Asia, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2758722,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,404,Kenya,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,290,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,620291,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,462,Maldives,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,73373,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,480,Mauritius,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2987,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,484,Mexico,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,615372,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,450,Madagascar,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,51615,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,458,Malaysia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,188957,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,440,Lithuania,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,121801,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,398,Kazakhstan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,109855,,,0
HS,2016,201612,December 2016,2,0,1,Imports,124,Canada,,392,Japan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2771327,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,236112494,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,826,United Kingdom,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,16306799,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,764,Thailand,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2816059,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,724,Spain,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,4397293,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,752,Sweden,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1036824,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,757,Switzerland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,485123,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,762,Tajikistan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,120502,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,780,Trinidad and Tobago,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,375991,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,784,United Arab Emirates,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,624914,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,804,Ukraine,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3133578,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,360,Indonesia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,841605,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,376,Israel,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,58595,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,384,Côte d'Ivoire,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,45950,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,388,Jamaica,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,51800,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,381,Italy,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,727279,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,5591337,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,414,Kuwait,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,10849,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,422,Lebanon,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,41381,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,400,Jordan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,6233,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,392,Japan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,17725461,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,484,Mexico,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,27603,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,490,"Other Asia, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,6049170,,,0
HS,2016,201608,August 2016,2,0,2,Exports,124,Canada,,499,Montenegro,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,406125,,,0
